linear,angular,rpm_1,rpm_2,rpm_3,rpm_4,timestamp
0.7,0,96,97,96,96,1706938718.62
0.7,0,96,97,96,96,1706938718.71
0.7,0,100,98,98,96,1706938718.85
0.7,0,101,99,98,100,1706938718.97
0.7,0,101,99,98,100,1706938719.05
0.7,0,101,99,98,100,1706938719.13
0.7,0,97,96,96,96,1706938719.22
0.7,0,97,96,96,96,1706938719.37
0.7,0,97,96,96,96,1706938719.49
0.7,0,97,96,96,96,1706938719.49
0.7,0,97,96,96,96,1706938719.63
0.7,0,98,98,96,96,1706938719.77
0.7,0,98,98,96,96,1706938719.84
0.7,0,97,96,97,97,1706938719.99
0.7,0.23,97,96,97,97,1706938720.05
0.7,0.35,97,96,97,97,1706938720.11
0.7,0,97,96,97,97,1706938720.2
0.7,0,81,107,81,107,1706938720.36
0.7,0,81,107,81,107,1706938720.47
0.7,0,81,107,81,107,1706938720.55
0.7,0,81,107,81,107,1706938720.63
0.7,0,81,107,81,107,1706938720.76
0.7,0,81,107,81,107,1706938720.85
0.7,0.23,98,98,97,96,1706938720.96
0.7,0,98,98,97,96,1706938721.03
0.7,0,98,98,97,96,1706938721.14
0.7,0,98,98,97,96,1706938721.24
0.7,0,102,100,100,100,1706938721.39
0.7,0,102,100,100,100,1706938721.46
0.7,0.22,100,100,98,100,1706938721.61
0.7,0.09,100,100,98,100,1706938721.65
0.7,0,95,98,93,100,1706938721.78
0.7,0,95,98,93,100,1706938721.85
0.7,0,92,98,90,98,1706938721.99
0.7,0,100,96,98,96,1706938722.06
0.7,0,100,96,98,96,1706938722.18
0.7,0,100,96,98,96,1706938722.26
0.7,0,96,96,97,96,1706938722.37
0.7,0,97,96,96,96,1706938722.47
0.7,0,97,96,96,96,1706938722.56
0.7,0,97,96,96,96,1706938722.67
0.7,0,98,98,97,98,1706938722.82
0.7,0,98,98,97,98,1706938722.93
0.7,0,98,98,97,98,1706938722.97
0.7,0,96,95,96,96,1706938723.07
0.7,0,96,97,96,95,1706938723.15
0.7,0,96,97,96,95,1706938723.32
0.7,0,96,97,96,95,1706938723.38
0.7,0,96,97,96,95,1706938723.47
0.7,0,98,95,96,97,1706938723.57
0.7,0,98,95,96,97,1706938723.73
0.7,0,95,95,95,94,1706938723.84
0.7,0,95,95,95,94,1706938723.87
0.7,0,94,94,93,93,1706938723.97
0.7,0,94,95,93,93,1706938724.1
0.7,0,94,95,93,93,1706938724.18
0.7,0,94,95,93,93,1706938724.34
0.7,0,94,95,93,93,1706938724.38
0.7,0,94,95,94,93,1706938724.48
0.7,0,93,94,93,93,1706938724.61
0.7,0,93,94,93,93,1706938724.69
0.7,0,93,94,93,93,1706938724.83
0.7,0,93,94,93,93,1706938724.94
0.7,0,95,94,94,95,1706938725.05
0.7,0,95,94,94,95,1706938725.06
0.7,0,95,94,94,95,1706938725.18
0.7,0,95,95,93,95,1706938725.3
0.7,0,95,95,93,95,1706938725.41
0.7,0,95,95,93,95,1706938725.54
0.7,0,95,95,93,95,1706938725.64
0.7,0,93,93,93,92,1706938725.72
0.7,0,93,93,93,92,1706938725.8
0.7,0,93,93,93,92,1706938725.89
0.7,0,94,93,93,93,1706938726.02
0.7,0,96,94,93,95,1706938726.17
0.7,0,96,94,93,95,1706938726.18
0.7,0,93,92,93,93,1706938726.34
0.7,0,93,92,93,93,1706938726.43
0.7,0,93,92,93,93,1706938726.54
0.7,0,94,94,93,93,1706938726.64
0.7,0,94,94,93,93,1706938726.77
0.7,0,94,94,93,93,1706938726.8
0.7,0,94,94,93,93,1706938726.92
0.7,0,93,93,92,92,1706938727.02
0.7,0,93,93,92,92,1706938727.12
0.7,0.01,93,93,93,93,1706938727.24
0.7,0.01,93,93,93,93,1706938727.36
0.7,0.01,95,95,95,95,1706938727.47
0.7,0.01,95,95,95,95,1706938727.52
0.7,0.01,95,95,95,95,1706938727.62
0.7,0.01,95,95,95,95,1706938727.72
0.7,0.01,96,96,96,95,1706938727.86
0.7,0.01,96,96,96,95,1706938727.94
0.7,0.01,96,96,96,95,1706938728.09
0.7,0.01,96,96,96,95,1706938728.09
0.7,0.01,96,96,96,95,1706938728.22
0.7,0.01,96,96,96,95,1706938728.32
0.7,0.01,96,96,95,96,1706938728.46
0.7,-0.27,97,97,97,96,1706938728.54
0.7,-0.34,97,97,97,96,1706938728.69
0.7,-0.15,97,97,97,96,1706938728.69
0.7,0.01,97,97,97,96,1706938728.88
0.7,0.01,97,97,97,96,1706938728.95
0.7,0.01,97,97,97,96,1706938729.03
0.7,0.01,97,97,97,96,1706938729.11
0.7,0.01,97,97,97,96,1706938729.29
0.7,0.01,97,97,97,96,1706938729.35
0.7,0.01,97,97,97,96,1706938729.41
0.7,0.01,97,97,97,96,1706938729.54
0.85,0.01,97,97,97,96,1706938729.65
0.85,0.01,97,97,97,96,1706938729.78
0.85,0.01,100,100,100,98,1706938729.89
0.85,0.01,100,100,100,98,1706938729.95
0.85,0.01,100,100,100,98,1706938730.08
0.85,0.01,100,100,100,98,1706938730.12
0.85,0.01,109,110,109,109,1706938730.27
0.85,0.01,112,112,112,111,1706938730.41
0.85,0.01,112,112,112,111,1706938730.45
0.85,0.01,112,112,112,111,1706938730.57
0.85,0.01,112,112,112,111,1706938730.62
0.85,0.01,116,116,114,116,1706938730.76
0.85,0.01,116,116,114,116,1706938730.91
0.85,0.01,116,116,114,116,1706938730.93
0.85,0.01,116,115,115,116,1706938731.04
0.85,0.01,116,115,115,116,1706938731.12
0.85,0.01,116,115,115,116,1706938731.31
0.85,0.01,116,115,115,116,1706938731.37
0.85,0.02,117,116,115,116,1706938731.47
0.85,0.02,117,116,115,116,1706938731.53
0.85,0.02,117,116,115,116,1706938731.71
0.85,0.02,117,116,115,116,1706938731.78
0.85,0.02,117,116,115,116,1706938731.88
0.85,0.02,119,118,118,118,1706938732.02
0.85,0.02,119,118,118,118,1706938732.09
0.85,0.02,119,118,118,118,1706938732.15
0.85,0.02,118,118,117,117,1706938732.27
0.85,0.02,118,118,117,117,1706938732.42
0.85,0.02,118,117,118,118,1706938732.52
0.85,0.02,118,117,118,118,1706938732.59
0.85,0.02,117,116,117,116,1706938732.67
0.85,0.02,117,116,117,116,1706938732.77
0.85,0.02,117,116,117,116,1706938732.88
0.85,0.02,120,118,118,118,1706938732.99
0.85,0.02,120,118,118,118,1706938733.08
0.85,0.02,118,119,118,118,1706938733.19
0.85,0.02,118,119,118,118,1706938733.33
0.85,0.02,118,119,118,118,1706938733.43
0.85,0.02,118,119,118,118,1706938733.49
0.85,0.02,121,117,119,118,1706938733.7
0.85,0.02,121,117,119,118,1706938733.75
0.85,0.02,121,117,119,118,1706938733.88
0.85,0.02,121,117,119,118,1706938734.03
0.85,0.02,121,117,119,118,1706938734.09
0.85,0.02,121,117,119,118,1706938734.2
0.85,0.02,121,117,119,118,1706938734.27
0.85,0.02,118,120,118,119,1706938734.42
0.85,0.02,118,120,118,119,1706938734.5
0.85,0.02,118,120,118,119,1706938734.59
0.85,0.02,118,118,117,118,1706938734.72
0.85,0.02,118,118,117,118,1706938734.86
0.85,0.02,118,118,117,118,1706938734.92
0.85,0.02,118,118,117,118,1706938734.99
0.85,0.02,118,117,118,118,1706938735.16
0.85,0.02,118,117,118,118,1706938735.23
0.85,0.02,118,118,117,118,1706938735.32
0.85,0.02,118,118,117,118,1706938735.4
0.85,0.02,118,118,117,118,1706938735.54
0.85,0.02,118,118,117,118,1706938735.66
0.85,0.02,118,118,118,118,1706938735.83
0.85,0.02,119,119,118,117,1706938735.96
0.85,0.02,119,119,118,117,1706938736.04
0.85,0.02,119,119,118,117,1706938736.09
0.85,0.02,118,117,118,117,1706938736.22
0.85,0.02,119,119,118,118,1706938736.38
0.85,0.02,119,119,118,118,1706938736.41
0.85,0.02,119,119,118,118,1706938736.51
0.85,0.02,120,118,118,119,1706938736.63
0.85,0.02,120,118,118,119,1706938736.78
0.85,0.02,120,118,118,119,1706938736.84
0.85,0.02,118,118,118,118,1706938736.99
0.85,0.02,118,118,118,118,1706938737.04
0.85,0.02,117,118,118,118,1706938737.11
0.85,0.02,118,116,116,118,1706938737.22
0.85,0.02,118,116,116,116,1706938737.37
0.85,0.02,118,116,116,116,1706938737.47
0.85,0.02,119,118,118,118,1706938737.55
0.85,0.02,119,118,118,118,1706938737.65
0.85,0.02,119,118,118,118,1706938737.72
0.85,0.02,118,118,118,118,1706938737.9
0.85,0.02,118,118,118,118,1706938738
0.85,0.02,120,118,118,118,1706938738.1
0.85,0.02,120,118,118,118,1706938738.13
0.85,0.02,118,116,118,118,1706938738.27
0.85,0.02,119,118,118,118,1706938738.33
0.85,0.02,119,118,118,118,1706938738.47
0.85,0.02,119,118,118,118,1706938738.55
0.85,0.02,120,118,118,118,1706938738.7
0.85,0.02,118,118,118,117,1706938738.81
0.85,0.02,118,118,118,117,1706938738.88
0.85,0.02,118,118,118,117,1706938739.01
0.85,0.02,118,118,118,117,1706938739.11
0.85,0.02,118,118,118,117,1706938739.19
0,0,118,118,118,117,1706938739.3
0,0,118,118,118,117,1706938739.37
0,0,117,116,116,116,1706938739.52
0,0,117,116,116,116,1706938739.61
0,0,117,116,116,116,1706938739.68
0,0,117,116,116,116,1706938739.81
0,0,28,27,28,27,1706938739.92
0,0,28,27,28,27,1706938739.98
0,0,28,27,28,27,1706938740.12
0,0,28,27,28,27,1706938740.19
0,0,28,27,28,27,1706938740.34
0,0,28,27,28,27,1706938740.42
0,0,28,27,28,27,1706938740.54
0,0,28,27,28,27,1706938740.6
0,0,28,27,28,27,1706938740.73
0,0,28,27,28,27,1706938740.82
0,0,0,0,0,0,1706938740.9
0,-0.58,0,0,0,0,1706938741
0,-0.65,0,0,0,0,1706938741.16
0,0,0,0,0,0,1706938741.21
0,0,0,0,0,0,1706938741.36
0,0,0,0,0,0,1706938741.4
0,0,12,-10,8,-9,1706938741.52
0,0,12,-10,8,-9,1706938741.64
0,0,12,-10,8,-9,1706938741.72
0,0,0,0,0,0,1706938741.88
0,0,0,0,0,0,1706938741.92
0,0,0,0,0,0,1706938742.04
0,0,0,0,0,0,1706938742.17
0,0,0,0,0,0,1706938742.26
0,0,0,0,0,0,1706938742.38
0.38,0.02,0,0,0,0,1706938742.44
0.83,0.02,0,0,0,0,1706938742.52
0.85,0.02,0,0,0,0,1706938742.7
0.85,0.02,21,24,20,22,1706938742.82
0.85,0.02,21,24,20,22,1706938742.85
0.85,0.02,21,24,20,22,1706938742.97
0.85,0.02,76,75,75,74,1706938743.07
0.85,0.02,86,86,85,85,1706938743.16
0.85,0.02,86,86,85,85,1706938743.27
0.85,0.02,97,97,98,97,1706938743.43
0.85,0.02,97,97,98,97,1706938743.47
0.85,0.02,106,106,106,105,1706938743.56
0.85,0.02,106,106,106,105,1706938743.63
0.85,0.02,106,106,106,105,1706938743.8
0.85,0.02,106,106,106,105,1706938743.91
0.85,0.02,106,106,106,105,1706938743.94
0.85,0.02,115,114,115,115,1706938744.1
0.85,0.02,115,114,115,115,1706938744.18
0.85,0.02,117,116,115,115,1706938744.29
0.85,0.02,117,116,115,115,1706938744.33
0.85,0.02,117,116,115,115,1706938744.51
0.85,0.02,118,118,118,117,1706938744.61
0.85,0.02,118,118,118,117,1706938744.67
0.85,0.02,119,118,118,116,1706938744.78
0.85,0.02,119,118,118,116,1706938744.87
0.85,0.02,119,118,118,116,1706938745.03
0.85,0.02,119,118,118,116,1706938745.09
0.85,0.02,118,118,117,118,1706938745.2
0.85,0.02,118,118,117,118,1706938745.32
0.85,0.02,118,116,118,118,1706938745.4
0.85,0.02,118,116,118,118,1706938745.53
0.85,0.02,116,116,116,116,1706938745.58
0.85,0.02,116,116,116,116,1706938745.76
0.85,0.02,116,116,116,116,1706938745.82
0.85,0.02,116,116,116,116,1706938745.99
0.85,0.02,116,116,116,116,1706938746.02
0.85,0.02,116,116,116,116,1706938746.16
0.85,0.02,116,116,116,116,1706938746.24
0.85,0.02,119,118,118,117,1706938746.36
0.85,0.02,119,118,118,117,1706938746.47
0.85,0.02,119,118,118,117,1706938746.51
0.85,0.02,119,118,118,117,1706938746.6
0.85,0.09,119,118,118,117,1706938746.77
0.85,0.28,119,118,118,117,1706938746.85
0.85,0.19,120,119,119,118,1706938746.96
0.85,0.02,120,119,119,118,1706938747.09
0.85,0.02,120,119,119,118,1706938747.12
0.85,0.02,104,126,102,124,1706938747.24
0.85,0.02,111,121,110,121,1706938747.33
0.85,0.02,111,121,110,121,1706938747.48
0.85,0.02,120,120,119,120,1706938747.54
0.85,0.02,120,120,119,120,1706938747.64
0.85,0.02,118,118,118,117,1706938747.75
0.85,0.02,118,118,118,117,1706938747.83
0.85,0.02,118,118,118,117,1706938747.96
0.85,0.05,118,118,118,117,1706938748.11
0.85,0.33,118,118,118,117,1706938748.15
0.85,0.29,120,119,119,118,1706938748.22
0.85,0.25,112,126,112,124,1706938748.38
0.85,0.02,112,126,112,124,1706938748.43
0.85,0.02,112,126,112,124,1706938748.61
0.85,0.02,112,126,112,124,1706938748.68
0.85,0.02,112,126,112,124,1706938748.79
0.85,0.02,112,126,112,124,1706938748.87
0.85,0.02,112,126,112,124,1706938749.02
0.85,0.02,112,126,112,124,1706938749.07
0.85,0.02,112,126,112,124,1706938749.22
0.85,0.02,112,126,112,124,1706938749.27
0.85,0.02,112,126,112,124,1706938749.44
0.85,0.02,112,126,112,124,1706938749.45
0.85,0.02,118,117,117,118,1706938749.59
0.85,0.02,118,117,117,118,1706938749.67
0.85,-0.1,118,120,118,118,1706938749.85
0.85,-0.12,118,120,118,118,1706938749.88
0.85,-0.13,118,120,118,118,1706938750.02
0.85,-0.14,119,115,119,115,1706938750.1
0.85,0.02,119,115,119,115,1706938750.18
0.85,0.02,121,110,121,108,1706938750.28
0.85,0.02,121,115,118,113,1706938750.39
0.85,0.02,121,115,118,113,1706938750.55
0.85,0.02,121,115,118,113,1706938750.61
0.85,0.02,121,121,119,120,1706938750.75
0.85,0.02,121,121,119,120,1706938750.75
0.85,0.02,121,121,119,120,1706938750.96
0.85,0.02,121,121,119,120,1706938751
0.85,0.02,118,117,117,118,1706938751.12
0.85,0.02,118,117,117,118,1706938751.18
0.85,0.02,118,118,116,118,1706938751.3
0.85,0.02,118,118,116,118,1706938751.37
0.85,0.02,119,118,118,119,1706938751.54
0.85,0.02,119,118,118,119,1706938751.61
0.85,0.02,118,118,118,118,1706938751.7
0.85,0.02,118,118,118,118,1706938751.75
0.85,0.02,118,118,118,118,1706938751.92
0.85,0.02,119,117,116,118,1706938752.06
0.85,0.02,117,116,116,117,1706938752.17
0.85,0.02,117,116,116,117,1706938752.23
0.85,0.02,117,116,116,117,1706938752.34
0.85,0.02,117,116,116,117,1706938752.4
0.85,0.02,117,116,116,117,1706938752.47
0.85,0.02,117,116,116,117,1706938752.61
0.85,0.02,117,116,116,117,1706938752.76
0.85,0.02,117,116,116,117,1706938752.82
0.85,0.02,120,119,118,118,1706938752.94
0.85,0.02,120,119,118,118,1706938753.02
0.85,0.02,120,119,118,118,1706938753.14
0.85,0.02,120,119,118,118,1706938753.24
0.85,0.02,120,118,118,120,1706938753.32
0.85,0.02,120,118,118,120,1706938753.42
0.85,0.02,120,119,119,118,1706938753.53
0.85,0.02,120,119,119,118,1706938753.61
0.85,0.02,120,120,118,120,1706938753.75
0.85,0.02,120,119,118,118,1706938753.89
0.85,0.02,120,119,118,118,1706938753.94
0.85,0.02,120,119,118,118,1706938754.06
0.85,0.02,120,119,118,118,1706938754.15
0.85,0.02,120,119,118,118,1706938754.23
0.85,0.02,120,120,119,119,1706938754.32
0.85,0.02,120,120,119,119,1706938754.4
0.85,0.02,120,120,119,119,1706938754.51
0.85,0.02,120,120,119,119,1706938754.63
0.85,0.02,120,120,119,119,1706938754.76
0.85,0.02,120,120,118,118,1706938754.83
0.85,0.02,120,120,118,118,1706938754.93
0.85,0.02,118,117,118,118,1706938755.04
0.85,0.02,118,117,117,118,1706938755.2
0.85,0.02,118,117,117,118,1706938755.31
0.85,0.02,118,117,117,118,1706938755.38
0.85,0.02,120,118,118,118,1706938755.45
0.85,0.02,120,118,118,118,1706938755.55
0.85,0.02,120,118,118,118,1706938755.66
0.85,0.02,120,118,118,118,1706938755.77
0.85,0.02,119,118,117,118,1706938755.88
0.85,0.02,119,118,117,118,1706938755.95
0.85,0.02,120,118,118,118,1706938756.02
0.85,0.02,118,118,118,118,1706938756.17
0.85,0.02,118,118,118,118,1706938756.23
0.85,0.02,118,118,118,118,1706938756.39
0.85,0.02,118,118,118,118,1706938756.46
0.85,0.02,118,118,118,118,1706938756.56
0.85,0.02,118,118,118,118,1706938756.68
0.85,0.02,118,118,118,118,1706938756.77
0.85,0.02,120,120,120,119,1706938756.88
0.85,0.02,120,119,119,118,1706938757.02
0.85,0.02,120,119,119,118,1706938757.04
0.85,0.02,120,118,119,119,1706938757.17
0.85,0.02,120,118,119,119,1706938757.24
0.85,0.02,120,118,118,118,1706938757.42
0.85,0.02,120,118,118,118,1706938757.44
0.85,0.02,120,118,118,118,1706938757.59
0.85,0.02,120,118,118,118,1706938757.67
0.85,0.05,120,118,118,118,1706938757.78
0.85,0.08,120,118,118,118,1706938757.88
0.85,0.15,120,120,119,119,1706938758.01
0.85,0.21,120,120,119,119,1706938758.13
0.85,0.24,120,120,119,119,1706938758.16
0.85,0.24,110,123,110,121,1706938758.31
0.85,0.24,110,123,110,121,1706938758.37
0.85,0.02,102,124,98,123,1706938758.52
0.85,0.02,102,124,98,123,1706938758.61
0.85,0.02,98,122,97,120,1706938758.7
0.85,0.02,98,122,97,120,1706938758.79
0.85,0.02,124,122,121,122,1706938758.95
0.85,0.02,124,122,121,122,1706938759.04
0.85,0.02,124,122,121,122,1706938759.11
0.85,0.07,118,118,118,118,1706938759.21
0.85,0.35,118,118,118,118,1706938759.34
0.85,0.13,118,118,118,118,1706938759.47
0.85,0.02,118,118,118,118,1706938759.52
0.85,0.02,118,118,118,118,1706938759.6
0.85,0.02,118,118,118,118,1706938759.71
0.85,0.2,118,118,118,118,1706938759.84
0.85,0.36,118,118,118,118,1706938759.96
0.85,0.06,118,118,118,118,1706938760.02
0.85,0.02,101,125,97,123,1706938760.16
0.85,0.02,101,125,97,123,1706938760.21
0.85,0.02,101,125,97,123,1706938760.34
0.85,0.02,101,125,97,123,1706938760.43
0.85,0.02,123,123,121,123,1706938760.54
0.85,0.02,123,123,121,123,1706938760.61
0.85,0.02,123,123,121,123,1706938760.7
0.85,0.02,123,123,121,123,1706938760.84
0.85,0.02,123,123,121,123,1706938760.92
0.85,0.02,119,117,117,118,1706938761.06
0.85,-0.32,119,117,117,118,1706938761.15
0.85,-0.07,119,117,117,118,1706938761.29
0.85,0.02,126,107,126,107,1706938761.35
0.85,0.02,126,107,126,107,1706938761.44
0.85,0.02,126,107,126,107,1706938761.54
0.85,0.02,118,112,118,112,1706938761.63
0.85,0.02,118,118,118,118,1706938761.78
0.85,0.02,118,118,118,118,1706938761.89
0.85,-0.11,118,118,118,118,1706938761.94
0.85,-0.23,118,117,117,118,1706938762.04
0.85,0.02,120,113,119,114,1706938762.17
0.85,0.02,120,113,119,114,1706938762.3
0.85,0.02,120,113,119,114,1706938762.34
0.85,0.02,121,124,119,124,1706938762.45
0.85,0.02,121,124,119,124,1706938762.58
0.85,0.02,122,121,120,121,1706938762.66
0.85,0.02,122,121,120,121,1706938762.8
0.85,0.02,122,121,120,121,1706938762.86
0.85,0.02,119,118,117,118,1706938762.98
0.85,0.02,119,118,117,118,1706938763.1
0.85,0.02,119,118,117,118,1706938763.2
0.85,0.02,119,118,117,118,1706938763.27
0.85,0.02,120,119,119,118,1706938763.39
0.85,0.02,120,119,119,118,1706938763.43
0.85,0.02,118,118,117,118,1706938763.6
0.85,0.02,118,118,117,118,1706938763.7
0.85,0.02,118,118,117,118,1706938763.78
0.85,0.02,118,118,117,118,1706938763.87
0.85,0.02,118,118,117,118,1706938764.02
0.85,0.02,118,118,117,118,1706938764.11
0.85,0.02,118,118,118,119,1706938764.19
0.85,0.02,119,119,118,118,1706938764.3
0.85,0.02,119,119,118,118,1706938764.37
0.85,0.02,119,119,118,118,1706938764.5
0.85,0.02,119,119,118,118,1706938764.62
0.85,0.02,119,119,118,118,1706938764.66
0.85,0.02,119,119,118,119,1706938764.82
0.85,0.02,119,119,118,119,1706938764.97
0.85,0.02,119,119,118,119,1706938764.99
0.85,0.02,120,118,119,119,1706938765.09
0.85,0.02,120,118,119,119,1706938765.2
0.85,0.02,120,118,119,119,1706938765.33
0.85,0.02,120,118,119,119,1706938765.39
0.85,0.02,120,119,118,118,1706938765.49
0.85,0.02,120,119,118,118,1706938765.61
0.85,0.05,120,119,118,118,1706938765.7
0.85,0.33,119,119,118,118,1706938765.82
0.85,0.23,119,119,118,118,1706938765.94
0.85,0.02,121,123,119,122,1706938766.04
0.85,0.02,121,123,119,122,1706938766.13
0.85,0.02,121,123,119,122,1706938766.21
0.85,0.02,121,123,119,122,1706938766.31
0.85,0.02,127,124,128,123,1706938766.45
0.85,0.02,127,124,128,123,1706938766.53
0.85,0.02,127,124,128,123,1706938766.61
0.85,0.02,121,121,120,120,1706938766.72
0.85,0.02,121,122,120,121,1706938766.84
0.85,0.02,121,122,120,121,1706938766.97
0.85,0.02,121,122,120,121,1706938766.99
0.85,0.02,121,122,120,121,1706938767.12
0.85,0.02,121,122,120,121,1706938767.24
0.85,0.02,121,122,120,121,1706938767.35
0.85,0.02,121,122,120,121,1706938767.44
0.85,0.02,121,122,120,121,1706938767.54
0.85,0.02,118,119,118,119,1706938767.63
0.85,0.02,118,119,118,119,1706938767.76
0.85,0.02,118,119,118,119,1706938767.91
0.85,0.02,118,119,118,119,1706938768.01
0.85,0.02,118,119,118,119,1706938768.06
0.85,0.02,118,119,118,119,1706938768.18
0.85,0.02,118,119,118,119,1706938768.28
0.85,0.02,118,119,118,119,1706938768.38
0.85,0.02,120,120,120,120,1706938768.47
0.85,0.02,120,118,119,120,1706938768.56
0.85,0.02,120,118,119,120,1706938768.68
0.85,0.02,120,118,119,120,1706938768.8
0.85,0.02,120,118,119,120,1706938768.83
0.85,0.02,121,121,121,120,1706938768.97
0.85,0.02,121,119,120,120,1706938769.1
0.85,0.02,121,119,120,120,1706938769.2
0.85,0.02,121,119,120,120,1706938769.27
0.85,0.02,121,119,120,120,1706938769.38
0.85,0.02,121,119,120,120,1706938769.47
0.85,0.02,121,119,120,120,1706938769.59
0.85,0.02,121,119,119,120,1706938769.76
0.85,0.02,121,119,119,120,1706938769.8
0.85,0.02,121,119,119,120,1706938769.88
0.85,0.02,121,119,119,120,1706938769.94
0.85,0.02,120,118,118,120,1706938770.1
0.85,0.02,120,118,118,120,1706938770.19
0.85,0.02,120,121,120,120,1706938770.32
0.85,0.02,120,121,120,120,1706938770.42
0.85,0.02,120,118,118,120,1706938770.54
0.85,0.02,120,118,118,120,1706938770.61
0.85,0.02,120,118,118,120,1706938770.65
0.85,0.02,120,118,118,120,1706938770.79
0.85,0.02,123,120,120,120,1706938770.88
0.85,0.02,123,120,120,120,1706938771
0.85,0.02,120,119,119,120,1706938771.09
0.85,0.02,120,119,119,120,1706938771.26
0.85,0.02,120,119,119,120,1706938771.31
0.85,0.02,120,119,119,120,1706938771.4
0.85,0.02,120,119,119,120,1706938771.5
0.85,0.05,120,119,119,120,1706938771.64
0.85,0.16,120,119,119,120,1706938771.75
0.85,0.17,120,119,119,120,1706938771.81
0.85,0.02,122,122,121,121,1706938771.91
0.85,0.02,110,125,107,125,1706938772.03
0.85,0.02,110,125,107,125,1706938772.11
0.85,0.02,123,121,119,123,1706938772.22
0.85,0.02,123,121,119,123,1706938772.31
0.85,0.02,123,121,123,121,1706938772.43
0.85,0.02,123,121,123,121,1706938772.54
0.85,0.02,121,120,119,120,1706938772.62
0.85,0.08,121,120,119,120,1706938772.76
0.85,0.13,121,120,119,120,1706938772.79
0.85,0.13,122,122,120,121,1706938772.96
0.85,0.02,113,123,110,123,1706938773.07
0.85,0.02,113,123,110,123,1706938773.12
0.85,0.02,113,123,110,123,1706938773.27
0.85,0.02,113,123,110,123,1706938773.3
0.85,0.08,113,123,110,123,1706938773.45
0.85,0.29,123,120,123,120,1706938773.52
0.85,0.36,116,122,115,121,1706938773.64
0.85,0.02,116,122,115,121,1706938773.75
0.85,0.02,116,122,115,121,1706938773.83
0.85,0.02,103,126,99,125,1706938773.97
0.85,0.02,103,126,99,125,1706938774.12
